# Number of samples; Number of centroids; List of samples; List of centroids
3 10000
2.078395 3.027199 2.187847 
2.211163 2.497350 2.554807 
2.927015 3.218568 3.170397 
1.707864 2.557862 2.358586 
2.386176 3.211210 2.903269 
2.559687 2.732770 3.303653 
3.274338 3.397257 3.882978 
1.766470 1.825646 0.916711 
2.448405 2.478436 1.504579 
2.620741 1.997264 1.884830 
3.321569 2.683340 2.468378 
2.094746 1.998852 1.637183 
2.795782 2.662964 2.227487 
2.910803 2.167910 2.572697 
3.638873 2.875574 3.204357 
1.942884 2.501027 1.676154 
2.635187 3.152466 2.240479 
2.804935 2.642457 2.617926 
3.481504 3.347144 3.216700 
2.240568 2.664531 2.373254 
2.949500 3.328305 2.952313 
3.149441 2.838975 3.356573 
3.849163 3.555660 3.958438 
1.525984 1.908858 1.325450 
2.243399 2.614438 1.934915 
2.424445 2.106298 2.314487 
3.099783 2.766487 2.873740 
1.868642 2.080202 2.059849 
2.550854 2.752210 2.634198 
2.736031 2.282175 3.029436 
3.395486 2.934574 3.575438 
1.747771 2.588593 2.117699 
2.421662 3.269980 2.668901 
2.619383 2.773444 3.063867 
3.292293 3.441862 3.640099 
2.058689 2.756626 2.821755 
2.740579 3.423010 3.379130 
2.920456 2.922911 3.745046 
3.593911 3.590338 4.334315 
2.139312 2.079906 1.414532 
2.823186 2.762253 1.993298 
2.994848 2.253348 2.386268 
3.669758 2.921316 2.939870 
2.474339 2.283075 2.156756 
3.123378 2.897391 2.690915 
3.325576 2.413977 3.087360 
4.004180 3.094239 3.653381 
2.312167 2.717293 2.145878 
2.986401 3.391818 2.714806 
3.162179 2.906825 3.093813 
3.853331 3.579818 3.673922 
2.644607 2.933021 2.895018 
3.337666 3.590269 3.461427 
3.521235 3.105990 3.848800 
4.172959 3.740450 4.382437 
0.064451 0.918714 0.683219 
0.747606 1.549486 1.245410 
0.920198 1.096000 1.645802 
1.590610 1.717954 2.197406 
0.403909 1.090126 1.406718 
1.062348 1.747360 1.966359 
1.233546 1.252197 2.338587 
1.921752 1.929078 2.909638 
0.259598 1.556738 1.429061 
0.946326 2.245753 1.976136 
1.103286 1.740808 2.361213 
1.777929 2.400529 2.938901 
0.554295 1.723627 2.130625 
1.241890 2.408739 2.711673 
1.433009 1.912723 3.106344 
2.119208 2.566273 3.663301 
0.619915 1.031892 0.724314 
1.334614 1.743299 1.331120 
1.474852 1.201662 1.660756 
2.187613 1.862547 2.261350 
0.942119 1.199783 1.429311 
1.602970 1.872897 1.986144 
1.825365 1.390117 2.426444 
2.511173 2.067337 2.979964 
0.826820 1.713510 1.489050 
1.498139 2.376370 2.041777 
1.701549 1.902838 2.470396 
2.354381 2.533484 2.979455 
1.126442 1.872603 2.184951 
1.839881 2.559037 2.779068 
1.994910 2.088569 3.162348 
2.708852 2.754267 3.745586 
0.418702 1.150828 1.144050 
1.112588 1.818067 1.726004 
1.293233 1.333134 2.135938 
1.982907 1.979960 2.682356 
0.739522 1.301224 1.863558 
1.427034 1.981954 2.434923 
1.611759 1.492481 2.844111 
2.275743 2.152482 3.383781 
0.608065 1.778956 1.891149 
1.309390 2.481933 2.471790 
1.467783 1.981520 2.841595 
2.166497 2.648682 3.445865 
0.956300 2.012091 2.655673 
1.632601 2.682302 3.196401 
1.800477 2.173828 3.592152 
2.484362 2.820613 4.132621 
1.003492 1.272130 1.202428 
1.679684 1.936893 1.767852 
1.847315 1.453944 2.165903 
2.536048 2.124011 2.747083 
1.307972 1.453736 1.924590 
2.013457 2.127093 2.490141 
2.209850 1.670579 2.918710 
2.863807 2.337915 3.456431 
1.183109 1.944131 1.954629 
1.897171 2.628794 2.546302 
2.030520 2.113129 2.891478 
2.753335 2.811265 3.501307 
1.511482 2.121755 2.668286 
2.176051 2.802099 3.246661 
2.344541 2.285586 3.622277 
3.046030 2.984352 4.212655 
0.219141 1.564484 1.026532 
0.898106 2.228741 1.571556 
1.063570 1.696312 1.953725 
1.761834 2.390808 2.546460 
0.532235 1.719021 1.710048 
1.218235 2.394325 2.300686 
1.402162 1.893384 2.695743 
2.101572 2.590908 3.286622 
0.385593 2.217772 1.756083 
1.054616 2.865542 2.313974 
1.281361 2.407714 2.740058 
1.960348 3.063164 3.291727 
0.742975 2.414452 2.497369 
1.408099 3.091593 3.066912 
1.577139 2.561904 3.430382 
2.272238 3.234970 4.005155 
0.800576 1.697848 1.081435 
1.468184 2.358088 1.630991 
1.687443 1.928791 2.078192 
2.346273 2.522455 2.575941 
1.100289 1.873639 1.793045 
1.807576 2.528284 2.366682 
1.966201 2.050441 2.743443 
2.657076 2.730558 3.315611 
0.990363 2.376169 1.832962 
1.684542 3.035677 2.407633 
1.818572 2.521792 2.761810 
2.515529 3.196896 3.350938 
1.278986 2.544580 2.526056 
1.999192 3.206925 3.115162 
2.199329 2.791062 3.572198 
2.866242 3.438969 4.114362 
0.562366 1.794135 1.474938 
1.280923 2.449308 2.057186 
1.428262 1.983443 2.452929 
2.127375 2.651787 3.043394 
0.918062 1.988544 2.235072 
1.604088 2.664861 2.802236 
1.755607 2.143959 3.158202 
2.466277 2.828681 3.755383 
0.795832 2.494224 2.271130 
1.476412 3.169468 2.850577 
1.650832 2.641654 3.215054 
2.303903 3.323440 3.771432 
1.088123 2.649021 2.952598 
1.781656 3.290760 3.537966 
1.990747 2.856147 3.954729 
2.618632 3.489778 4.474934 
1.162199 1.968092 1.565172 
1.815723 2.601733 2.111482 
2.022982 2.104400 2.514363 
2.693917 2.788547 3.076496 
1.510097 2.138206 2.297537 
2.138606 2.780915 2.829154 
2.341926 2.274403 3.215982 
3.041572 2.966480 3.810713 
1.335647 2.607462 2.313349 
2.037890 3.304877 2.904385 
2.222247 2.818485 3.297170 
2.891889 3.455591 3.839777 
1.655452 2.784134 3.024613 
2.366721 3.470464 3.614747 
2.518424 2.971249 3.961310 
3.233812 3.653258 4.573484 
0.623898 1.799582 1.061198 
1.277643 2.442780 1.588343 
1.449764 1.941963 1.978946 
2.143432 2.636671 2.573263 
0.953107 1.968640 1.772043 
1.616524 2.638625 2.321636 
1.815439 2.167541 2.758679 
2.462357 2.831875 3.282953 
0.793100 2.442859 1.786060 
1.482365 3.122064 2.352579 
1.652031 2.655239 2.758187 
2.367165 3.341805 3.343721 
1.136476 2.664112 2.537279 
1.784954 3.304369 3.075633 
1.967365 2.829745 3.481387 
2.661124 3.492936 4.053558 
1.170846 1.922557 1.093390 
1.912387 2.642643 1.721847 
2.030452 2.129654 2.053493 
2.710205 2.776752 2.615853 
1.529440 2.142097 1.842711 
2.182281 2.799461 2.398649 
2.372696 2.297465 2.781889 
3.057397 2.978054 3.353831 
1.380400 2.604615 1.868315 
2.053724 3.258593 2.424571 
2.243499 2.792764 2.814767 
2.938727 3.494704 3.401359 
1.714761 2.787286 2.593327 
2.385804 3.463550 3.153110 
2.563592 2.976191 3.548893 
3.238777 3.647894 4.120499 
0.978099 2.069062 1.541957 
1.668492 2.710980 2.109368 
1.799225 2.197656 2.457698 
2.555567 2.925234 3.090092 
1.299462 2.225638 2.239263 
2.011909 2.908794 2.835952 
2.145141 2.391116 3.193707 
2.862534 3.058005 3.785430 
1.160391 2.693787 2.258995 
1.854794 3.406073 2.858024 
2.012202 2.852785 3.206197 
2.709936 3.566527 3.809885 
1.493977 2.886977 3.001390 
2.174757 3.567181 3.571347 
2.357572 3.095586 3.970188 
3.048026 3.755261 4.539383 
1.560073 2.185456 1.570635 
2.231491 2.809660 2.137778 
2.415156 2.368156 2.560597 
3.097676 3.027353 3.114186 
1.898423 2.382638 2.328539 
2.540586 3.019713 2.863086 
2.733314 2.539391 3.281853 
3.421522 3.214168 3.841427 
1.724585 2.846891 2.319192 
2.415771 3.534929 2.910582 
2.588317 3.016875 3.269670 
3.291049 3.696553 3.865111 
2.044476 3.035820 3.038810 
2.750186 3.712678 3.627721 
2.912433 3.202427 4.018873 
3.601750 3.867674 4.571943 
0.793134 2.464634 1.400351 
1.459552 3.104980 1.946384 
1.609471 2.620079 2.335353 
2.319393 3.302530 2.917489 
1.067047 2.608362 2.076813 
1.786481 3.325897 2.699557 
1.975041 2.825628 3.073376 
2.643871 3.488808 3.638044 
0.953553 3.107919 2.124521 
1.619551 3.796685 2.686539 
1.825761 3.301441 3.096835 
2.529187 4.007524 3.702942 
1.288042 3.305946 2.863506 
1.974489 4.010686 3.458659 
2.161306 3.521562 3.848301 
2.822533 4.166047 4.397616 
1.344681 2.597279 1.452393 
2.012842 3.258010 2.000517 
2.189737 2.742616 2.381706 
2.871914 3.467309 2.994688 
1.691478 2.808082 2.206499 
2.348273 3.422704 2.716665 
2.522258 2.953307 3.135764 
3.219287 3.647962 3.706840 
1.563305 3.305414 2.224353 
2.239862 3.970664 2.789445 
2.437018 3.494373 3.224783 
3.064349 4.115052 3.724768 
1.841810 3.423739 2.921350 
2.523953 4.106801 3.461413 
2.712137 3.636513 3.889314 
3.405570 4.298263 4.458877 
1.141474 2.703613 1.865607 
1.830084 3.353154 2.448370 
2.000504 2.878896 2.827782 
2.691791 3.564800 3.430504 
1.491857 2.910030 2.623106 
2.177752 3.562974 3.175257 
2.332678 3.079249 3.565033 
3.018925 3.745351 4.119488 
1.309094 3.378266 2.616605 
2.023045 4.040364 3.200088 
2.206660 3.556756 3.593477 
2.905803 4.257146 4.195790 
1.638442 3.540770 3.318662 
2.358401 4.260781 3.939563 
2.512361 3.725053 4.307746 
3.206542 4.427055 4.891497 
1.700395 2.823493 1.918633 
2.405852 3.514840 2.507473 
2.564295 3.017462 2.894114 
3.229161 3.660992 3.441229 
2.043967 3.039915 2.664085 
2.709253 3.679226 3.207766 
2.877014 3.168940 3.586864 
3.555568 3.851745 4.155680 
1.885049 3.503176 2.671668 
2.578498 4.192951 3.261150 
2.763047 3.706449 3.651443 
3.451484 4.355494 4.204885 
2.225988 3.683278 3.388981 
2.901784 4.374839 3.979816 
3.081211 3.844347 4.344167 
3.774315 4.551465 4.931135 
0.503723 0.951280 0.759149 
1.192832 1.649323 1.343571 
1.366635 1.149173 1.729436 
2.073957 1.865910 2.363513 
0.828792 1.159121 1.521037 
1.543320 1.836288 2.089052 
1.706194 1.349303 2.480951 
2.401163 2.009291 3.054718 
0.696052 1.662648 1.543904 
1.395743 2.315717 2.128379 
1.563448 1.825767 2.505721 
2.261056 2.493178 3.085200 
1.050026 1.859359 2.288405 
1.742831 2.538850 2.870450 
1.905292 2.017057 3.247960 
2.597517 2.706879 3.830805 
1.084295 1.122065 0.856049 
1.773103 1.802484 1.417046 
1.970108 1.353612 1.853538 
2.667446 1.987257 2.405215 
1.430627 1.319525 1.586805 
2.102287 1.982514 2.153783 
2.308297 1.489153 2.555578 
2.953309 2.169164 3.103627 
1.289079 1.801791 1.611494 
1.966033 2.478395 2.186985 
2.173126 2.034795 2.597052 
2.862067 2.668417 3.173610 
1.585520 1.994639 2.328480 
2.264972 2.642203 2.864234 
2.464161 2.184225 3.298770 
3.178063 2.874470 3.884285 
0.878205 1.237401 1.286021 
1.602071 1.905036 1.877530 
1.759191 1.423549 2.256276 
2.465882 2.093887 2.849206 
1.218997 1.413592 2.008230 
1.902974 2.094732 2.575532 
2.031711 1.573740 2.929178 
2.755444 2.284957 3.545974 
1.097756 1.954871 2.064371 
1.765939 2.587850 2.611725 
1.942015 2.084401 3.005868 
2.619575 2.736673 3.549704 
1.441037 2.119529 2.803938 
2.100789 2.778422 3.344100 
2.270289 2.260721 3.719188 
2.960600 2.941892 4.306887 
1.444828 1.352966 1.318921 
2.114993 2.023680 1.891999 
2.332136 1.569587 2.315712 
3.016295 2.239829 2.869444 
1.775833 1.563327 2.065590 
2.469553 2.248083 2.645811 
2.689056 1.768847 3.061023 
3.359125 2.432797 3.616744 
1.637389 2.053236 2.078899 
2.344536 2.720820 2.668401 
2.493226 2.201179 3.022410 
3.202359 2.886895 3.619471 
1.976557 2.223992 2.808305 
2.640314 2.895262 3.344206 
2.829192 2.397750 3.769156 
3.525373 3.092708 4.344701 
0.678831 1.662416 1.138180 
1.397549 2.330572 1.732274 
1.584759 1.856640 2.134982 
2.215298 2.500378 2.680445 
1.007218 1.839830 1.878615 
1.723034 2.534724 2.485976 
1.878816 2.014130 2.845653 
2.560927 2.691013 3.409503 
0.869886 2.337060 1.900465 
1.563222 3.012562 2.479788 
1.749934 2.525677 2.884589 
2.425558 3.151697 3.429168 
1.210458 2.525965 2.640202 
1.924270 3.233171 3.256566 
2.052651 2.697413 3.595966 
2.777092 3.381856 4.198124 
1.253072 1.803105 1.190942 
1.926115 2.472483 1.772499 
2.120529 1.989444 2.188124 
2.806212 2.612780 2.728127 
1.596246 1.997079 1.949432 
2.259272 2.638526 2.486693 
2.431228 2.127275 2.878267 
3.134605 2.832502 3.473212 
1.453702 2.461015 1.965462 
2.135542 3.149349 2.537810 
2.311029 2.640336 2.912076 
2.988598 3.309014 3.486746 
1.786245 2.672097 2.700581 
2.458742 3.313712 3.270348 
2.657376 2.868168 3.671515 
3.296880 3.474887 4.189870 
1.033936 1.886744 1.616274 
1.758025 2.600486 2.250644 
1.904909 2.092562 2.587003 
2.601567 2.757790 3.177947 
1.367666 2.087856 2.351417 
2.081273 2.755834 2.951125 
2.253375 2.279521 3.323197 
2.925054 2.936134 3.876892 
1.239765 2.582146 2.402864 
1.906293 3.214568 2.929841 
2.119590 2.737040 3.347763 
2.771379 3.404357 3.915638 
1.564084 2.733129 3.102680 
2.228546 3.419673 3.666552 
2.419629 2.927119 4.064157 
3.103342 3.612684 4.628996 
1.631864 2.044868 1.687391 
2.309735 2.697328 2.272522 
2.500767 2.257811 2.686608 
3.162053 2.875578 3.199426 
1.920561 2.198578 2.376035 
2.646137 2.885245 2.993392 
2.790183 2.377478 3.347342 
3.503125 3.089081 3.944957 
1.813413 2.713397 2.424440 
2.514208 3.381354 3.007434 
2.662924 2.906519 3.411646 
3.371589 3.578092 3.987048 
2.135560 2.887886 3.160298 
2.824259 3.567964 3.762985 
2.992222 3.078878 4.115620 
3.692573 3.758695 4.707654 
1.089218 1.902015 1.199455 
1.757442 2.583187 1.755553 
1.949146 2.071003 2.139080 
2.608901 2.743161 2.688354 
1.398617 2.076435 1.892839 
2.102842 2.755953 2.490832 
2.251895 2.267343 2.864865 
2.963251 2.941933 3.464839 
1.267828 2.578335 1.935447 
1.960061 3.248658 2.501780 
2.098323 2.726683 2.878359 
2.808492 3.417823 3.463452 
1.580326 2.736595 2.627494 
2.279895 3.430510 3.227883 
2.460903 2.946671 3.604868 
3.168786 3.636861 4.215173 
1.646380 2.029927 1.234901 
2.347678 2.716158 1.819354 
2.500224 2.207545 2.207343 
3.194880 2.895246 2.778576 
1.944280 2.197150 1.923614 
2.691691 2.909014 2.555476 
2.826553 2.402521 2.923128 
3.522954 3.076132 3.487360 
1.848063 2.737745 2.001047 
2.505245 3.383040 2.546350 
2.700153 2.914009 2.960690 
3.394177 3.586885 3.543325 
2.159651 2.887610 2.690597 
2.846934 3.566642 3.261931 
2.992639 3.056834 3.660176 
3.682009 3.733389 4.216630 
1.446895 2.145166 1.661910 
2.139159 2.818544 2.234641 
2.302752 2.314797 2.620254 
3.008325 3.026432 3.215967 
1.745480 2.313590 2.366082 
2.483556 3.004792 2.978212 
2.623081 2.520193 3.344451 
3.334912 3.188635 3.927030 
1.629280 2.818176 2.398667 
2.331610 3.496798 2.988528 
2.490936 3.001935 3.372520 
3.171125 3.666665 3.932369 
1.952399 2.995223 3.136098 
2.661375 3.641839 3.704011 
2.860350 3.196918 4.122552 
3.486593 3.835603 4.659687 
2.000021 2.273146 1.696632 
2.713892 2.972381 2.309510 
2.861049 2.463624 2.685195 
3.550394 3.115602 3.233611 
2.337371 2.445314 2.431121 
3.033053 3.123796 3.011197 
3.217992 2.659515 3.399669 
3.883529 3.317334 3.974155 
2.203546 2.963659 2.488886 
2.874914 3.623629 3.027447 
3.070469 3.115424 3.427091 
3.742177 3.818707 4.003853 
2.525108 3.136369 3.199112 
3.234445 3.794851 3.765366 
3.366174 3.299312 4.134552 
4.065460 3.980047 4.716299 
1.284121 2.583633 1.561293 
1.910800 3.212907 2.073713 
2.088942 2.732220 2.486425 
2.788906 3.427688 3.064098 
1.570814 2.750158 2.258517 
2.247935 3.421184 2.821713 
2.441282 2.949911 3.225556 
3.101975 3.581764 3.775159 
1.421007 3.197846 2.258556 
2.097214 3.902717 2.842303 
2.284961 3.411555 3.247788 
2.970820 4.063175 3.807671 
1.736269 3.416395 2.988441 
2.441642 4.076249 3.558376 
2.617062 3.621993 3.968927 
3.261610 4.217396 4.489078 
1.805266 2.701793 1.571647 
2.486728 3.373694 2.146895 
2.676908 2.889370 2.547781 
3.391927 3.582718 3.149701 
2.159852 2.930378 2.353092 
2.787110 3.512350 2.832161 
2.995629 3.050947 3.257004 
3.709438 3.750588 3.874994 
2.010925 3.363315 2.331889 
2.704641 4.072135 2.927518 
2.862453 3.551597 3.298654 
3.530300 4.214221 3.855882 
2.312604 3.549072 3.046978 
2.993521 4.211581 3.623394 
3.208358 3.761883 4.059953 
3.915923 4.441067 4.637821 
1.583442 2.788973 1.983115 
2.277519 3.462395 2.568210 
2.486321 3.008777 3.009494 
3.136971 3.647962 3.520670 
1.915817 2.977528 2.728511 
2.632871 3.684688 3.332054 
2.798179 3.170712 3.704991 
3.472836 3.831701 4.251352 
1.804674 3.458214 2.748599 
2.465777 4.124972 3.329794 
2.655859 3.637547 3.731654 
3.348326 4.344448 4.301794 
2.132772 3.658859 3.492541 
2.822372 4.354558 4.070734 
2.972290 3.847743 4.432487 
3.661160 4.509540 5.017750 
2.212650 2.961295 2.104469 
2.857859 3.635358 2.636605 
3.032139 3.147359 3.040435 
3.746597 3.809575 3.610555 
2.466076 3.090946 2.745947 
3.182793 3.806492 3.358698 
3.364593 3.309478 3.753351 
4.053754 4.004968 4.333835 
2.386903 3.629502 2.839194 
3.054416 4.296266 3.396448 
3.218354 3.785586 3.756991 
3.903113 4.462208 4.347079 
2.705804 3.810447 3.558858 
3.369460 4.464606 4.125368 
3.545656 3.981218 4.503040 
4.240229 4.680931 5.102790 
-0.003884 -0.008005 -0.007752 
0.699761 0.684582 0.585802 
0.876770 0.202776 0.971408 
1.550681 0.858845 1.533265 
0.336453 0.170323 0.714487 
1.012532 0.852813 1.282142 
1.183731 0.353304 1.688953 
1.867535 1.043632 2.244795 
0.197223 0.695447 0.773466 
0.863378 1.340296 1.298712 
1.044347 0.829954 1.700936 
1.714892 1.508329 2.269488 
0.508970 0.855141 1.474149 
1.191855 1.508224 2.019875 
1.382465 1.070111 2.466824 
2.110674 1.754495 3.061977 
0.553592 0.136285 0.052740 
1.257621 0.821922 0.627565 
1.414730 0.301860 1.004502 
2.156102 1.002328 1.624548 
0.879029 0.325348 0.776045 
1.589310 0.985916 1.340042 
1.757950 0.498915 1.704413 
2.417679 1.169135 2.280641 
0.754751 0.801775 0.820610 
1.447384 1.480799 1.380924 
1.605783 0.981836 1.750790 
2.325215 1.649774 2.350659 
1.081560 0.980223 1.532192 
1.789238 1.679395 2.111848 
1.987356 1.220928 2.531113 
2.636261 1.838274 3.041521 
0.353723 0.242088 0.476173 
1.046092 0.919668 1.053105 
1.237777 0.431573 1.447065 
1.921223 1.092594 2.012139 
0.711920 0.446601 1.219765 
1.372281 1.092191 1.763989 
1.560590 0.601095 2.166475 
2.221222 1.250533 2.697504 
0.558437 0.920678 1.247651 
1.276139 1.625956 1.841214 
1.393674 1.094771 2.189636 
2.101576 1.746589 2.760041 
0.897968 1.101585 1.965808 
1.558169 1.743232 2.517973 
1.736852 1.292946 2.917088 
2.448055 1.968257 3.493782 
0.908661 0.346705 0.499468 
1.641345 1.073802 1.124854 
1.813566 0.605275 1.531029 
2.486059 1.237462 2.073311 
1.265819 0.558198 1.253882 
1.941984 1.235945 1.817137 
2.093624 0.715095 2.181163 
2.795691 1.427053 2.795988 
1.119289 1.026854 1.276186 
1.797164 1.725912 1.852654 
1.981551 1.234520 2.248223 
2.661272 1.909683 2.806015 
1.439636 1.223673 1.992442 
2.141787 1.880045 2.559445 
2.325520 1.431794 2.988617 
2.991719 2.076223 3.509182 
0.158365 0.671340 0.350120 
0.866193 1.320032 0.906284 
1.014475 0.827323 1.316758 
1.693023 1.494824 1.859006 
0.465007 0.813513 1.033084 
1.134964 1.499100 1.615444 
1.337896 1.017488 2.019968 
2.040413 1.703731 2.612238 
0.360633 1.348033 1.090671 
1.069986 2.037283 1.716793 
1.221921 1.544113 2.077566 
1.902700 2.217476 2.657716 
0.688641 1.517741 1.836288 
1.365808 2.204048 2.403298 
1.514667 1.668978 2.756867 
2.210197 2.351523 3.336177 
0.747517 0.837022 0.432119 
1.423606 1.476844 0.968687 
1.583656 0.976747 1.342787 
2.298132 1.647587 1.941261 
1.062698 0.978157 1.112690 
1.752129 1.662503 1.712870 
1.917325 1.166231 2.081636 
2.595510 1.831174 2.645453 
0.907533 1.480158 1.178588 
1.606360 2.132938 1.725175 
1.782465 1.675134 2.116167 
2.453822 2.333351 2.694235 
1.230011 1.647894 1.868605 
1.927653 2.310546 2.441738 
2.079412 1.829328 2.839188 
2.794597 2.519936 3.423767 
0.540810 0.906435 0.835840 
1.212048 1.571553 1.398839 
1.394958 1.104730 1.808060 
2.090017 1.737384 2.348030 
0.874812 1.104070 1.567102 
1.535648 1.750826 2.102883 
1.746920 1.293137 2.547750 
2.369891 1.937754 3.071695 
0.705047 1.594264 1.587767 
1.411491 2.245497 2.160481 
1.566673 1.754453 2.543853 
2.275736 2.415609 3.131747 
1.043049 1.766686 2.315917 
1.718548 2.442789 2.876499 
1.898551 1.931643 3.266271 
2.569748 2.595571 3.825904 
1.077747 1.040274 0.871702 
1.798452 1.724404 1.472207 
1.969545 1.230175 1.844858 
2.642652 1.877736 2.403433 
1.405904 1.211923 1.588429 
2.143590 1.930761 2.221685 
2.267393 1.396009 2.553661 
2.987213 2.089096 3.144201 
1.272419 1.697356 1.629542 
2.016200 2.405963 2.243970 
2.162197 1.905772 2.617458 
2.836156 2.591656 3.172652 
1.607084 1.881537 2.359414 
2.305362 2.579108 2.936518 
2.480977 2.066692 3.311600 
3.161668 2.747966 3.878132 
0.544025 0.895638 0.372019 
1.241493 1.572555 0.935996 
1.413096 1.099193 1.338712 
2.118084 1.793859 1.940966 
0.880964 1.121027 1.121849 
1.555766 1.744326 1.652705 
1.739178 1.254745 2.052542 
2.383107 1.902472 2.599603 
0.737430 1.596061 1.128566 
1.425223 2.231642 1.683762 
1.556127 1.735733 2.053579 
2.277432 2.413680 2.626733 
1.066889 1.731787 1.841126 
1.770858 2.425999 2.432033 
1.914891 1.956415 2.811051 
2.638158 2.628433 3.397351 
1.116937 1.028077 0.437244 
1.809794 1.740589 1.014118 
1.996942 1.243004 1.407671 
2.673852 1.898599 1.958642 
1.441126 1.233805 1.131723 
2.139375 1.906796 1.737566 
2.307710 1.421100 2.124551 
2.997239 2.097392 2.699560 
1.313806 1.733619 1.205106 
1.984865 2.368904 1.744534 
2.151201 1.872184 2.106153 
2.864330 2.569091 2.715904 
1.673872 1.941874 1.953290 
2.326209 2.568163 2.453867 
2.495025 2.082307 2.862579 
3.195077 2.753799 3.466771 
0.915316 1.136577 0.838350 
1.595729 1.812876 1.431786 
1.797176 1.341700 1.836104 
2.481884 2.028740 2.417817 
1.262621 1.328896 1.600839 
1.918502 1.971456 2.120039 
2.070673 1.484059 2.498492 
2.800086 2.194824 3.117809 
